Customer_ID,Age,Gender,Annual_Income,Occupation,City,Membership_Level,Spending_Score,Purchase_Frequency,Average_Order_Value,Days_Since_Last_Purchase,Preferred_Category,Online_Visits,Discount_Usage,Returns_Count,Tenure_Years,Total_Spending,Payment_Method,Satisfaction_Score
830,64,Female,137761,Engineer,Chicago,Silver,25,20,249.04,272,Home,17,10,2,6,5830.5,Debit Card,6
831,66,Male,142152,Teacher,Seattle,Gold,79,39,181.28,109,Electronics,63,21,14,12,6142.44,Cash,7
832,28,Male,93858,Retired,Chicago,Gold,77,47,469.11,291,Home,41,26,10,8,20112.13,Credit Card,9
833,38,Female,82005,Doctor,Los Angeles,Silver,33,50,285.64,130,Home,58,0,4,0,12055.82,Net Banking,10
834,43,Male,52493,Engineer,Dallas,Silver,13,13,423.02,190,Toys,57,21,2,9,5499.8,UPI,10
835,42,Male,25292,Student,Chicago,Silver,38,44,382.76,298,Grocery,96,17,7,15,19129.51,Credit Card,10
836,39,Female,107377,Student,New York,Silver,58,34,333.97,92,Grocery,38,3,13,12,11060.74,Credit Card,9
837,44,Female,116735,Doctor,Chicago,Silver,88,44,253.48,288,Toys,90,10,3,5,9234.07,Cash,5
838,66,Female,37912,Business,Dallas,Bronze,20,6,11.07,205,Books,66,19,10,5,60.14,Net Banking,2
839,30,Male,95771,Other,Chicago,Bronze,17,29,310.6,357,Beauty,92,9,7,0,10411.5,Cash,1
840,50,Male,122293,Other,Miami,Silver,24,33,184.42,28,Beauty,45,15,12,1,6225.89,UPI,2
841,51,Male,114083,Doctor,San Francisco,Gold,26,1,67.7,186,Fashion,23,28,7,10,78.91,UPI,2
842,58,Female,128655,Teacher,Phoenix,Bronze,40,47,227.87,336,Beauty,20,9,8,15,12142.61,Net Banking,1
843,52,Male,112459,Doctor,Los Angeles,Silver,32,48,370.42,176,Grocery,36,4,1,14,17170.6,Credit Card,8
844,18,Male,126695,Student,Miami,Bronze,93,7,481.22,330,Electronics,42,25,10,7,3548.48,Debit Card,3
845,38,Male,49268,Business,Phoenix,Bronze,78,22,193.31,155,Home,22,27,9,5,4532.53,Cash,10
846,65,Male,122338,Business,San Francisco,Platinum,37,32,275.93,245,Electronics,60,17,6,12,9701.42,Credit Card,10
847,23,Male,41336,Freelancer,Miami,Gold,86,14,427.11,198,Grocery,11,21,9,0,5580.03,UPI,8
848,45,Male,18641,Doctor,Houston,Bronze,98,24,173.66,108,Toys,28,10,13,9,3816.06,UPI,6
849,34,Male,102132,Teacher,Miami,Gold,91,19,79.71,359,Fashion,45,2,13,12,1626.31,Credit Card,1
850,22,Female,47959,Student,New York,Bronze,92,27,148.12,71,Toys,22,8,0,9,4509.15,Credit Card,7
851,48,Female,89123,Engineer,Dallas,Platinum,86,23,450.57,220,Electronics,81,14,12,10,10007.64,UPI,3
852,22,Female,36498,Other,Los Angeles,Bronze,60,45,88.1,280,Home,63,21,3,5,3680.75,Cash,9
853,55,Male,85198,Other,Seattle,Bronze,57,21,171.32,213,Home,31,18,3,9,4066.2,Cash,9
854,20,Male,42197,Other,Phoenix,Silver,58,44,237.67,74,Electronics,11,18,3,14,11239.49,Credit Card,4
855,70,Female,123775,Business,Chicago,Gold,67,29,425.09,241,Fashion,36,4,6,6,11556.15,Net Banking,2
856,40,Male,40032,Other,Los Angeles,Bronze,22,1,469.48,149,Electronics,78,5,12,1,475.05,UPI,10
857,54,Female,74624,Doctor,Seattle,Gold,58,31,218.65,322,Toys,35,3,13,10,8027.67,Debit Card,9
858,70,Male,93177,Freelancer,San Francisco,Bronze,85,27,466.66,177,Sports,23,11,15,3,13859.15,UPI,5
859,54,Male,56964,Teacher,Miami,Platinum,80,44,89.11,175,Books,29,4,4,6,3484.32,Cash,8
860,27,Female,126030,Teacher,Seattle,Bronze,73,36,86.86,103,Grocery,23,2,4,12,2870.59,Cash,9
861,27,Female,69646,Retired,Houston,Platinum,77,27,475.13,118,Electronics,100,9,2,10,11623.76,Debit Card,1
862,36,Female,96187,Other,Los Angeles,Silver,74,15,259.74,199,Electronics,16,12,9,14,4438.98,Cash,3
863,34,Female,132399,Student,Los Angeles,Silver,49,25,101.09,69,Toys,84,3,4,5,2670.21,Debit Card,7
864,38,Female,71747,Business,Los Angeles,Platinum,85,48,249.12,56,Fashion,89,23,4,10,14062.31,Cash,2
865,31,Male,60712,Student,Dallas,Platinum,49,15,393.77,65,Electronics,19,7,7,7,4940.08,Debit Card,4
866,26,Male,86820,Other,San Francisco,Silver,42,40,415.19,57,Fashion,90,0,14,13,13631.54,Net Banking,4
867,63,Male,140342,Freelancer,Dallas,Bronze,40,19,433.34,116,Grocery,96,19,10,15,8813.76,UPI,7
868,18,Female,106228,Engineer,Los Angeles,Silver,71,47,289.09,306,Sports,63,1,1,12,12318.86,Cash,2
869,68,Female,89353,Other,Houston,Silver,46,50,434.8,20,Beauty,50,3,14,5,23298.08,Credit Card,8
870,62,Female,107091,Engineer,Chicago,Silver,22,11,259.91,78,Grocery,85,20,13,1,3114.57,Debit Card,8
871,30,Female,100914,Engineer,Houston,Silver,82,41,307.46,311,Electronics,73,0,13,0,11619.99,Debit Card,6
872,21,Female,121718,Teacher,Phoenix,Bronze,21,33,381.77,353,Books,43,27,7,4,14879.57,Debit Card,4
873,18,Female,26539,Business,San Francisco,Gold,51,41,218.46,46,Sports,19,20,3,15,9941.19,Cash,2
874,66,Male,61219,Other,Miami,Gold,14,23,46.05,170,Beauty,85,6,8,10,1002.95,UPI,3
875,57,Male,28334,Student,Los Angeles,Bronze,74,12,181.58,83,Beauty,18,4,7,9,2102.36,Credit Card,3
876,49,Male,22903,Student,Seattle,Silver,97,2,315.73,107,Home,6,22,4,13,685.99,Debit Card,3
877,51,Male,73008,Freelancer,Chicago,Silver,9,43,104.24,286,Home,35,12,4,11,4130.97,Debit Card,4
878,45,Male,114318,Engineer,Miami,Silver,18,21,82.71,270,Electronics,14,24,8,9,1594.74,Debit Card,7
879,48,Female,82300,Business,Boston,Bronze,13,14,153.61,175,Toys,64,12,12,8,2257.99,Debit Card,9
880,25,Female,144263,Business,Houston,Silver,17,34,25.73,317,Home,9,7,13,1,747.02,Credit Card,10
881,56,Female,35842,Freelancer,Chicago,Bronze,87,15,374.28,69,Beauty,35,16,4,6,6722.09,Debit Card,4
882,43,Female,57372,Doctor,Boston,Silver,25,21,136.77,165,Beauty,2,29,12,8,2627.73,Credit Card,7
883,51,Female,129316,Business,Dallas,Gold,54,23,70.88,342,Grocery,6,30,8,3,1553.76,Credit Card,10
884,20,Female,113971,Business,Boston,Gold,16,21,352.57,57,Toys,99,9,5,3,6587.36,Debit Card,6
885,67,Male,53744,Student,Miami,Bronze,24,50,423.03,244,Home,25,9,10,9,22365.56,Net Banking,10
886,29,Female,131082,Freelancer,San Francisco,Silver,95,14,19.74,44,Home,73,1,10,4,227.77,Credit Card,9
887,18,Female,72442,Other,Houston,Platinum,75,21,124.46,171,Grocery,50,5,0,12,3060.92,Net Banking,8
888,61,Female,144070,Business,Chicago,Bronze,23,12,473.16,263,Beauty,95,20,10,12,5232.74,Credit Card,2
889,22,Female,100990,Business,Boston,Gold,41,42,198.77,65,Fashion,7,0,11,13,9775.49,Cash,3
890,47,Male,136670,Student,Houston,Gold,86,46,469.91,326,Electronics,63,29,11,5,19484.88,Debit Card,6
891,47,Male,121917,Other,Chicago,Gold,33,47,144.36,188,Fashion,28,17,7,11,6822.34,Cash,5
892,34,Female,18650,Other,Chicago,Bronze,42,5,116.85,272,Fashion,2,2,15,6,629.86,Credit Card,2
893,65,Male,60117,Business,Miami,Bronze,48,2,114.91,70,Beauty,65,25,13,8,240.17,Cash,2
894,64,Male,106244,Student,Houston,Platinum,18,22,51.76,352,Electronics,59,20,0,5,1144.41,Debit Card,5
895,40,Female,18190,Doctor,Miami,Bronze,63,6,449.25,35,Fashion,24,6,1,13,3006.6,Debit Card,5
896,32,Female,63113,Teacher,Boston,Bronze,78,44,490.12,238,Books,62,15,5,2,21310.76,Credit Card,1
897,54,Female,47125,Retired,Phoenix,Silver,92,2,477.71,67,Books,99,21,4,1,891.66,Credit Card,10
898,38,Female,145000,Student,San Francisco,Bronze,11,29,427.49,107,Books,71,2,1,5,13481.19,Net Banking,3
899,31,Female,126904,Student,Phoenix,Gold,24,36,424.98,207,Grocery,38,5,12,13,17975.26,UPI,9
900,19,Male,33768,Business,New York,Silver,61,7,333.93,276,Grocery,93,3,5,8,2432.31,Cash,10
901,28,Female,96099,Student,Los Angeles,Gold,64,16,414.84,209,Electronics,62,15,6,2,6052.57,Net Banking,3
902,68,Female,102421,Freelancer,Phoenix,Gold,36,33,112.09,301,Fashion,65,2,2,3,4087.82,Cash,6
903,56,Female,21895,Engineer,Dallas,Bronze,83,33,200.08,347,Books,51,3,15,2,7294.4,Debit Card,6
904,55,Male,86017,Engineer,San Francisco,Bronze,77,14,324.01,106,Sports,94,10,10,6,4113.13,Credit Card,2
905,51,Female,38932,Doctor,Los Angeles,Gold,97,43,438.64,15,Home,52,23,7,3,17991.1,Cash,7
906,55,Female,36360,Other,Boston,Silver,53,12,333.63,238,Sports,96,16,15,11,3428.56,UPI,9
907,67,Female,69847,Student,Miami,Platinum,83,43,421.12,221,Electronics,74,18,3,13,15063.58,Debit Card,9
908,51,Male,105365,Other,Dallas,Gold,47,6,242.24,255,Home,98,25,9,5,1632.13,Debit Card,8
909,35,Female,100468,Freelancer,Los Angeles,Bronze,52,12,361.48,300,Electronics,63,30,8,5,4116.67,Net Banking,5
910,47,Female,53931,Business,Los Angeles,Gold,96,31,490.19,144,Sports,11,27,6,8,13866.63,UPI,8
911,32,Female,70823,Business,Chicago,Bronze,79,12,85.21,163,Fashion,48,7,12,4,922.76,Debit Card,9
912,44,Male,53032,Retired,New York,Bronze,57,10,464.19,11,Fashion,54,27,2,6,3852.42,UPI,1
913,68,Female,33807,Teacher,Miami,Gold,75,40,265.96,49,Beauty,91,13,14,12,12701.67,Credit Card,1
914,51,Female,68413,Doctor,Boston,Gold,23,27,325.18,314,Home,50,25,13,0,8312.93,UPI,5
915,69,Female,30540,Freelancer,Houston,Silver,59,7,440.16,359,Toys,74,15,14,7,2667.32,Net Banking,7
916,55,Male,85248,Other,Phoenix,Bronze,69,46,210.73,11,Electronics,38,24,4,1,11105.51,Net Banking,9
917,50,Female,125494,Freelancer,San Francisco,Bronze,56,36,215.16,189,Toys,86,18,8,3,8437.05,Cash,9
918,41,Female,100435,Retired,New York,Bronze,86,33,268.32,295,Fashion,88,15,14,9,9430.53,Credit Card,3
919,32,Female,34787,Retired,Chicago,Bronze,42,27,19.36,92,Sports,8,24,12,6,480.32,Credit Card,1
920,47,Male,35982,Business,Chicago,Bronze,18,8,253.37,129,Home,6,9,11,11,1958.42,UPI,3
921,59,Male,37606,Other,Los Angeles,Silver,71,5,152.63,348,Sports,68,14,8,5,867.27,Net Banking,8
922,68,Female,127223,Teacher,Seattle,Platinum,33,8,464.7,363,Toys,69,26,7,3,3925.63,Net Banking,7
923,34,Male,61936,Business,Phoenix,Bronze,3,40,52.99,340,Grocery,6,25,7,7,1988.74,Net Banking,5
924,22,Male,108286,Teacher,New York,Bronze,28,21,235.07,213,Fashion,32,3,8,13,4164.96,Credit Card,10
925,46,Male,52381,Engineer,Los Angeles,Gold,1,24,474.26,329,Books,38,27,15,12,13204.63,Net Banking,9
926,21,Female,136465,Freelancer,New York,Gold,63,7,451.51,286,Books,57,3,4,15,3736.47,Cash,4
927,27,Female,43074,Retired,Dallas,Platinum,47,19,353.66,174,Beauty,84,28,12,14,7307.62,Debit Card,6
928,34,Male,59194,Engineer,Miami,Bronze,37,31,298.79,200,Beauty,100,12,10,12,9971.6,Net Banking,5
929,27,Male,41853,Other,San Francisco,Bronze,86,36,147.56,104,Toys,64,11,12,11,5392.29,Cash,6
930,34,Male,88719,Business,Phoenix,Silver,48,27,189.81,230,Home,54,14,8,6,6091.44,Cash,4
931,37,Female,133724,Doctor,Chicago,Silver,19,29,54.17,97,Electronics,14,28,14,14,1692.93,Debit Card,3
932,41,Female,28703,Student,Seattle,Silver,14,23,395.19,102,Grocery,64,22,5,5,7550.48,Credit Card,5
933,22,Male,132491,Doctor,Boston,Silver,67,20,168.7,40,Home,50,12,12,4,2823.0,Net Banking,5
934,51,Male,73453,Doctor,Houston,Bronze,83,6,337.21,150,Sports,47,5,13,4,2398.43,Cash,2
935,23,Male,103478,Student,Miami,Silver,97,12,185.22,267,Sports,54,25,5,13,2616.74,Cash,10
936,70,Male,48161,Freelancer,Phoenix,Silver,85,50,237.52,326,Electronics,19,13,10,15,12150.74,Debit Card,4
937,19,Female,129296,Engineer,Dallas,Silver,65,12,281.95,351,Beauty,75,30,9,15,2996.53,Cash,3
938,30,Male,48349,Engineer,Phoenix,Silver,26,50,402.91,277,Beauty,39,2,13,10,20818.41,Net Banking,7
939,60,Female,62098,Freelancer,Boston,Silver,10,3,113.47,55,Sports,65,7,11,14,376.3,Credit Card,5
940,60,Male,123435,Student,San Francisco,Bronze,99,42,205.4,15,Books,99,11,5,6,6930.02,Cash,6
941,65,Male,146204,Teacher,San Francisco,Bronze,77,39,73.74,221,Electronics,83,29,6,10,3247.21,Credit Card,7
942,28,Male,66990,Doctor,New York,Silver,70,35,47.12,178,Toys,60,13,8,5,1625.98,Cash,2
943,68,Male,83921,Business,Los Angeles,Bronze,43,19,306.29,133,Home,33,4,15,3,5733.76,Cash,10
944,64,Male,115572,Engineer,San Francisco,Silver,70,45,102.65,257,Toys,32,1,14,6,4497.87,Net Banking,4
945,40,Female,22213,Freelancer,Seattle,Gold,99,4,39.3,61,Fashion,36,9,2,4,169.26,Credit Card,6
946,33,Male,139693,Business,Houston,Bronze,80,31,449.58,122,Home,24,29,11,6,12317.29,UPI,3
947,48,Male,106655,Retired,Dallas,Bronze,72,42,271.81,41,Grocery,43,2,15,6,11903.08,Net Banking,6
948,28,Male,83371,Student,Boston,Platinum,59,38,75.97,298,Beauty,71,22,14,15,2360.41,Credit Card,10
949,33,Female,83274,Business,Chicago,Bronze,3,33,36.18,51,Home,71,9,12,10,1342.63,Credit Card,1
950,25,Female,122853,Other,San Francisco,Bronze,5,6,68.73,311,Beauty,46,8,5,1,464.41,Credit Card,8
951,21,Female,19134,Business,Chicago,Bronze,85,8,240.96,66,Toys,47,16,12,11,1782.63,UPI,10
952,57,Female,106428,Other,San Francisco,Gold,95,28,337.55,58,Beauty,69,27,9,3,7959.66,Net Banking,5
953,21,Male,54601,Doctor,Seattle,Bronze,78,15,324.23,303,Toys,14,5,4,14,5345.42,UPI,1
954,42,Male,88889,Student,Chicago,Silver,83,31,80.77,34,Fashion,45,26,15,9,2474.04,Cash,10
955,20,Male,30690,Business,Los Angeles,Silver,37,8,320.41,135,Books,52,29,3,3,2999.0,Debit Card,10
956,49,Female,16909,Engineer,Dallas,Bronze,84,6,208.38,75,Fashion,90,8,7,12,1177.01,UPI,1
957,20,Male,106239,Student,Houston,Bronze,52,29,237.72,241,Toys,50,22,2,6,7835.61,Cash,10
958,44,Male,95032,Engineer,Seattle,Gold,66,46,402.7,287,Home,65,2,14,7,15006.99,UPI,3
959,46,Female,27062,Freelancer,Los Angeles,Silver,63,34,172.92,220,Grocery,77,6,1,10,6520.81,Credit Card,6
960,49,Female,90386,Freelancer,Houston,Bronze,7,7,82.03,300,Beauty,64,11,3,0,615.15,Debit Card,2
961,67,Female,114270,Retired,Los Angeles,Bronze,97,40,437.99,84,Sports,23,17,2,6,17703.68,Debit Card,8
962,68,Male,81425,Teacher,Los Angeles,Silver,53,10,113.94,122,Beauty,84,9,6,10,1326.46,Cash,10
963,36,Male,99981,Freelancer,Los Angeles,Gold,6,13,154.07,194,Grocery,71,1,11,5,2357.03,UPI,7
964,38,Female,119470,Business,New York,Bronze,7,22,356.23,101,Home,70,16,12,9,9184.05,UPI,2
965,22,Male,103887,Student,Houston,Silver,44,21,344.94,282,Grocery,59,30,3,0,7527.12,UPI,1
966,35,Female,96542,Freelancer,Los Angeles,Bronze,18,1,402.2,2,Sports,73,2,9,13,405.32,Cash,7
967,45,Female,64112,Engineer,Miami,Bronze,54,41,100.09,312,Toys,92,0,11,15,3724.46,UPI,7
968,59,Male,74010,Business,Miami,Bronze,29,42,182.62,246,Fashion,74,7,8,13,6633.27,Debit Card,3
969,39,Female,39485,Freelancer,San Francisco,Gold,83,2,71.68,147,Sports,54,12,12,7,146.63,Debit Card,10
970,38,Female,104299,Other,Dallas,Silver,25,29,275.11,198,Grocery,99,10,11,4,6856.45,Net Banking,8
971,23,Female,120584,Other,Chicago,Gold,63,11,153.36,120,Sports,71,7,10,12,1465.71,UPI,8
972,18,Male,147139,Doctor,San Francisco,Gold,68,37,347.58,168,Beauty,89,19,4,6,12123.52,UPI,5
973,22,Female,35607,Engineer,New York,Gold,13,50,10.17,0,Grocery,94,30,13,7,444.78,Debit Card,7
974,58,Female,76597,Retired,Miami,Bronze,32,7,39.24,329,Books,26,0,2,6,274.87,Debit Card,3
975,29,Female,89554,Retired,Houston,Bronze,27,35,221.95,108,Toys,44,1,1,10,8277.07,Credit Card,6
976,43,Female,30187,Retired,Dallas,Platinum,51,30,479.51,326,Home,76,17,5,14,15524.04,Credit Card,3
977,63,Female,18985,Engineer,Dallas,Gold,34,16,446.52,9,Fashion,13,17,13,11,7237.99,Net Banking,9
978,51,Female,66514,Retired,Chicago,Gold,28,15,497.06,126,Fashion,54,8,5,13,7520.91,Debit Card,7
979,66,Female,33608,Teacher,Houston,Bronze,73,40,214.25,156,Sports,40,6,0,11,8483.65,Net Banking,1
980,31,Male,86327,Doctor,Boston,Bronze,72,20,32.82,230,Toys,4,8,6,9,589.52,UPI,8
981,43,Male,32221,Teacher,Chicago,Gold,85,28,159.92,14,Sports,53,9,11,11,4754.02,UPI,9
982,62,Female,63506,Other,Dallas,Bronze,30,37,341.13,274,Books,1,25,4,12,13414.61,Debit Card,10
983,44,Male,35968,Freelancer,New York,Silver,93,3,76.23,45,Books,6,1,6,0,206.35,Cash,2
984,26,Male,142677,Doctor,Seattle,Silver,9,29,156.99,273,Sports,55,4,11,5,4917.96,Net Banking,1
985,43,Female,117951,Engineer,Seattle,Bronze,13,37,37.52,105,Home,66,16,3,10,1587.04,Cash,4
986,64,Male,123306,Teacher,Miami,Bronze,82,9,242.73,2,Beauty,91,1,4,14,2267.33,UPI,9
987,39,Female,58601,Business,Dallas,Bronze,64,27,112.37,325,Fashion,18,19,6,10,2569.84,Net Banking,6
988,64,Female,87178,Doctor,New York,Bronze,38,32,54.71,252,Grocery,29,9,5,10,1629.75,UPI,10
989,47,Female,84893,Engineer,Chicago,Silver,22,48,211.5,21,Grocery,53,30,13,11,8498.39,Credit Card,8
990,60,Female,101799,Student,New York,Bronze,31,46,182.1,54,Fashion,33,0,15,0,7713.28,Debit Card,7
991,65,Female,63367,Doctor,Phoenix,Bronze,99,50,273.38,296,Home,3,11,0,3,12094.03,Credit Card,5
992,34,Male,28201,Doctor,Chicago,Gold,42,39,377.03,109,Books,20,23,0,3,15025.48,Net Banking,5
993,43,Female,148811,Freelancer,Los Angeles,Silver,62,31,65.16,222,Books,4,14,1,7,1958.19,Credit Card,6
994,53,Male,28231,Business,Chicago,Bronze,64,47,397.65,247,Sports,82,5,12,5,20354.3,Net Banking,6
995,18,Female,24964,Freelancer,Miami,Gold,74,26,22.88,135,Electronics,8,13,12,12,562.29,Cash,5
996,25,Female,27336,Retired,Seattle,Platinum,9,40,227.12,320,Toys,86,13,10,13,7830.08,Debit Card,8
997,66,Female,92475,Doctor,Chicago,Bronze,95,3,297.84,245,Sports,86,14,10,6,799.17,Cash,3
998,52,Male,97212,Other,Los Angeles,Silver,44,11,478.93,69,Home,83,0,15,12,5364.71,UPI,9
999,69,Female,90379,Doctor,Phoenix,Silver,63,29,291.22,17,Fashion,28,24,2,13,8275.98,Debit Card,5
1000,32,Female,60591,Retired,New York,Bronze,40,27,87.79,185,Beauty,66,30,0,13,1936.66,Credit Card,9
1001,64,Female,76750,Business,Houston,Gold,88,50,263.6,116,Toys,73,16,9,11,11650.83,Net Banking,5
1002,39,Female,105648,Business,Seattle,Platinum,41,47,203.93,256,Sports,99,10,1,13,8805.42,Debit Card,3
1003,31,Male,111134,Other,New York,Platinum,72,10,244.88,277,Books,86,14,13,9,2669.54,UPI,9
1004,43,Female,113537,Other,Phoenix,Bronze,50,35,106.58,94,Grocery,26,19,11,6,4074.12,Cash,2
1005,45,Male,77672,Teacher,Houston,Bronze,20,47,255.41,114,Beauty,34,15,1,6,12954.95,UPI,5
1006,40,Female,42228,Engineer,Dallas,Platinum,81,23,83.52,61,Fashion,71,20,6,9,2165.66,Credit Card,3
1007,31,Male,29429,Engineer,San Francisco,Silver,92,6,374.58,274,Books,94,28,10,1,2583.59,Net Banking,7
1008,41,Male,99294,Teacher,Miami,Bronze,70,11,301.01,314,Electronics,49,26,12,5,2743.07,Net Banking,4
1009,19,Female,130577,Engineer,New York,Gold,42,43,48.48,123,Sports,89,8,11,7,2078.85,Credit Card,8
1010,62,Female,103074,Doctor,Boston,Bronze,33,27,445.91,79,Beauty,49,28,5,7,10349.02,Net Banking,1
1011,43,Male,83936,Teacher,Houston,Bronze,92,31,312.03,146,Beauty,73,11,8,3,9108.26,Debit Card,5
1012,31,Female,72378,Teacher,Dallas,Gold,63,30,164.89,21,Grocery,27,30,9,6,5269.61,Debit Card,8
1013,68,Female,52310,Engineer,Boston,Bronze,57,3,32.36,82,Books,65,1,13,8,101.03,Credit Card,2
1014,24,Female,116827,Student,San Francisco,Bronze,65,13,319.79,323,Toys,33,14,4,15,3539.6,Credit Card,6
1015,20,Male,114862,Other,San Francisco,Bronze,52,40,192.99,4,Toys,72,27,2,7,8513.43,UPI,7
1016,64,Female,53889,Engineer,Seattle,Silver,99,21,454.73,260,Sports,49,8,0,1,10645.66,Net Banking,6
1017,40,Female,66428,Freelancer,Boston,Bronze,88,43,27.09,279,Electronics,63,27,15,15,996.75,Cash,10
1018,63,Female,125502,Student,Seattle,Silver,6,11,29.16,128,Beauty,32,15,0,12,335.6,Credit Card,3
1019,60,Male,65255,Teacher,Seattle,Silver,7,45,475.16,113,Grocery,19,29,1,10,25190.19,UPI,6
1020,64,Female,120824,Student,Seattle,Gold,9,3,482.79,283,Toys,100,16,14,7,1213.12,Credit Card,7
1021,62,Male,20409,Doctor,Seattle,Bronze,61,38,23.59,46,Books,50,19,12,2,776.16,Credit Card,3
1022,35,Female,57438,Business,Dallas,Gold,80,31,360.86,340,Sports,22,26,10,3,12374.79,Debit Card,10
1023,55,Male,22869,Student,Miami,Bronze,34,24,118.53,187,Sports,90,22,10,2,2659.16,Net Banking,2
1024,52,Female,40958,Freelancer,Chicago,Silver,35,42,353.68,18,Books,67,3,2,14,17561.49,Credit Card,3
1025,68,Female,90622,Business,Dallas,Silver,99,12,435.68,86,Books,9,7,10,7,5488.24,Net Banking,1
1026,32,Male,41442,Doctor,Phoenix,Bronze,20,46,59.41,141,Books,35,6,9,3,2714.5,UPI,7
1027,42,Male,96948,Freelancer,Seattle,Gold,58,43,127.0,250,Toys,71,5,13,10,5106.39,Credit Card,4
1028,54,Male,40596,Retired,Houston,Bronze,87,27,21.8,325,Electronics,79,4,13,0,527.18,Cash,3
1029,45,Female,90791,Business,Houston,Bronze,60,21,31.48,7,Grocery,4,9,13,8,700.75,Debit Card,6
1030,27,Female,57406,Retired,Boston,Bronze,54,25,24.51,36,Books,37,2,9,8,635.31,Cash,3
1031,56,Female,55524,Doctor,Boston,Silver,35,30,402.33,85,Electronics,28,23,15,0,11383.91,Debit Card,10
1032,34,Female,125160,Business,Phoenix,Bronze,47,30,156.16,71,Beauty,9,19,15,7,5467.68,Credit Card,3
1033,56,Male,20062,Business,Dallas,Bronze,46,10,251.67,265,Home,35,23,4,1,2780.25,Credit Card,9
1034,39,Female,59645,Engineer,Houston,Bronze,87,3,396.04,66,Books,25,16,6,6,1074.09,Net Banking,2
1035,43,Female,137759,Freelancer,Los Angeles,Silver,4,13,252.52,140,Fashion,9,15,3,12,3864.95,Debit Card,5
1036,61,Female,22244,Other,Los Angeles,Silver,10,27,220.31,294,Fashion,61,10,9,0,6556.39,UPI,10
1037,42,Female,100501,Freelancer,Chicago,Bronze,75,18,15.67,63,Electronics,52,12,10,5,326.86,Cash,10
1038,34,Female,132450,Student,Los Angeles,Bronze,40,45,288.34,29,Toys,97,17,5,9,11087.24,UPI,2
1039,30,Female,31956,Retired,New York,Silver,55,24,71.12,44,Toys,17,13,5,11,1388.03,Debit Card,6
1040,37,Female,31709,Retired,Seattle,Gold,73,46,384.68,133,Electronics,76,1,12,10,17645.15,UPI,4
1041,42,Male,133428,Freelancer,Phoenix,Gold,40,14,136.29,15,Home,9,11,10,10,1868.49,Debit Card,7
1042,21,Female,30210,Freelancer,Boston,Gold,76,39,340.35,277,Home,54,21,1,9,15237.11,Net Banking,1
1043,27,Female,117081,Business,New York,Bronze,81,44,326.65,218,Home,5,20,5,13,12487.75,Net Banking,8
1044,20,Female,115025,Retired,Miami,Platinum,96,4,312.17,276,Home,63,28,4,13,1010.72,UPI,2
1045,58,Female,139476,Teacher,Seattle,Bronze,23,16,140.81,220,Books,47,25,14,7,2279.32,UPI,4
1046,62,Male,74846,Other,Houston,Platinum,15,10,140.87,192,Fashion,90,9,15,10,1227.01,Debit Card,7
1047,35,Male,80480,Engineer,Seattle,Bronze,92,48,432.89,157,Beauty,19,28,10,5,17034.47,Net Banking,8
1048,64,Male,67960,Other,Boston,Silver,5,37,16.28,23,Home,99,6,5,8,487.24,UPI,9
1049,53,Male,100765,Student,San Francisco,Bronze,40,27,98.95,319,Home,66,1,3,14,2289.53,Debit Card,5
1050,64,Male,132265,Other,San Francisco,Bronze,18,48,308.98,140,Electronics,45,24,0,10,14094.57,Debit Card,9
1051,39,Male,63137,Engineer,New York,Gold,21,1,410.35,221,Home,71,17,8,0,473.37,UPI,9
1052,51,Female,133922,Student,Dallas,Gold,79,5,185.59,25,Toys,73,16,13,8,1024.67,Cash,3
1053,64,Male,136280,Doctor,Houston,Platinum,3,13,330.19,97,Beauty,86,15,2,2,4344.27,Credit Card,7
1054,25,Male,58876,Business,Boston,Silver,46,45,283.01,275,Books,33,29,13,14,12380.61,Debit Card,8
1055,57,Female,109547,Freelancer,Boston,Silver,90,3,41.62,60,Books,80,1,14,1,122.65,Net Banking,1
1056,66,Male,65227,Freelancer,Boston,Bronze,79,17,314.66,242,Beauty,43,10,0,11,6172.24,Credit Card,10
1057,61,Female,99433,Teacher,Los Angeles,Platinum,53,19,408.81,8,Books,88,18,13,7,8465.31,Debit Card,5
1058,36,Female,88704,Other,Boston,Silver,20,37,496.3,356,Grocery,72,30,13,9,15953.95,Cash,1
1059,59,Male,21861,Retired,San Francisco,Gold,59,5,24.52,271,Books,94,30,3,4,144.16,Credit Card,3
1060,58,Female,76914,Retired,Miami,Silver,21,47,333.43,259,Beauty,26,29,13,12,17381.97,Net Banking,2
